block_group,B19051_000E,B19051_002E,B19051_003E,B19052_002E,B19052_003E,B19053_002E,B19053_003E,B19054_002E,B19054_003E,B19055_002E,B19055_003E,B19056_002E,B19056_003E,B19057_002E,B19057_003E,B19058_002E,B19058_003E,B19059_002E,B19059_003E,B19060_002E,B19060_003E
480291206001,495.0,406.0,89.0,393.0,102.0,13.0,482.0,33.0,462.0,21.0,474.0,7.0,488.0,0.0,495.0,92.0,403.0,21.0,474.0,119.0,376.0
480291517005,448.0,395.0,53.0,382.0,66.0,13.0,435.0,0.0,448.0,68.0,380.0,23.0,425.0,0.0,448.0,35.0,413.0,67.0,381.0,27.0,421.0
480291517004,184.0,173.0,11.0,173.0,11.0,51.0,133.0,0.0,184.0,21.0,163.0,6.0,178.0,0.0,184.0,26.0,158.0,20.0,164.0,41.0,143.0
480291719031,601.0,426.0,175.0,405.0,196.0,21.0,580.0,0.0,601.0,225.0,376.0,132.0,469.0,0.0,601.0,103.0,498.0,73.0,528.0,107.0,494.0
480291717002,328.0,255.0,73.0,255.0,73.0,55.0,273.0,15.0,313.0,117.0,211.0,16.0,312.0,0.0,328.0,101.0,227.0,109.0,219.0,63.0,265.0
480291719033,493.0,355.0,138.0,341.0,152.0,115.0,378.0,80.0,413.0,210.0,283.0,120.0,373.0,0.0,493.0,123.0,370.0,187.0,306.0,106.0,387.0
480291509004,361.0,279.0,82.0,279.0,82.0,31.0,330.0,76.0,285.0,155.0,206.0,13.0,348.0,7.0,354.0,97.0,264.0,57.0,304.0,8.0,353.0
480291509003,546.0,414.0,132.0,392.0,154.0,54.0,492.0,29.0,517.0,193.0,353.0,68.0,478.0,11.0,535.0,165.0,381.0,54.0,492.0,38.0,508.0
480291705001,536.0,288.0,248.0,272.0,264.0,63.0,473.0,35.0,501.0,300.0,236.0,39.0,497.0,9.0,527.0,54.0,482.0,43.0,493.0,73.0,463.0
480291805041,498.0,405.0,93.0,386.0,112.0,58.0,440.0,36.0,462.0,220.0,278.0,56.0,442.0,8.0,490.0,180.0,318.0,83.0,415.0,51.0,447.0
480291205022,193.0,169.0,24.0,134.0,59.0,47.0,146.0,29.0,164.0,67.0,126.0,0.0,193.0,7.0,186.0,20.0,173.0,45.0,148.0,18.0,175.0
480291205021,415.0,299.0,116.0,299.0,116.0,25.0,390.0,51.0,364.0,91.0,324.0,39.0,376.0,4.0,411.0,102.0,313.0,16.0,399.0,52.0,363.0
480291207014,387.0,249.0,138.0,220.0,167.0,70.0,317.0,133.0,254.0,129.0,258.0,0.0,387.0,0.0,387.0,28.0,359.0,146.0,241.0,28.0,359.0
480291302001,301.0,258.0,43.0,258.0,43.0,0.0,301.0,7.0,294.0,73.0,228.0,47.0,254.0,17.0,284.0,95.0,206.0,31.0,270.0,41.0,260.0
480291410001,194.0,158.0,36.0,116.0,78.0,50.0,144.0,22.0,172.0,72.0,122.0,19.0,175.0,0.0,194.0,20.0,174.0,51.0,143.0,11.0,183.0
480291516005,234.0,188.0,46.0,188.0,46.0,48.0,186.0,35.0,199.0,79.0,155.0,48.0,186.0,0.0,234.0,70.0,164.0,44.0,190.0,0.0,234.0
480291516003,662.0,542.0,120.0,542.0,120.0,27.0,635.0,40.0,622.0,219.0,443.0,127.0,535.0,12.0,650.0,153.0,509.0,87.0,575.0,28.0,634.0
480291817053,948.0,796.0,152.0,727.0,221.0,110.0,838.0,40.0,908.0,128.0,820.0,110.0,838.0,50.0,898.0,197.0,751.0,98.0,850.0,78.0,870.0
480291606002,443.0,271.0,172.0,262.0,181.0,9.0,434.0,30.0,413.0,175.0,268.0,70.0,373.0,19.0,424.0,117.0,326.0,80.0,363.0,30.0,413.0
480291419001,512.0,383.0,129.0,380.0,132.0,39.0,473.0,79.0,433.0,211.0,301.0,0.0,512.0,13.0,499.0,38.0,474.0,109.0,403.0,118.0,394.0
480291515001,217.0,189.0,28.0,180.0,37.0,9.0,208.0,23.0,194.0,51.0,166.0,23.0,194.0,5.0,212.0,39.0,178.0,47.0,170.0,16.0,201.0
480291603001,332.0,268.0,64.0,257.0,75.0,11.0,321.0,23.0,309.0,101.0,231.0,36.0,296.0,0.0,332.0,56.0,276.0,47.0,285.0,12.0,320.0
480291603004,335.0,211.0,124.0,201.0,134.0,10.0,325.0,10.0,325.0,123.0,212.0,40.0,295.0,0.0,335.0,147.0,188.0,38.0,297.0,23.0,312.0
480291613021,956.0,831.0,125.0,827.0,129.0,69.0,887.0,49.0,907.0,153.0,803.0,156.0,800.0,36.0,920.0,283.0,673.0,103.0,853.0,56.0,900.0
480291804002,629.0,422.0,207.0,422.0,207.0,44.0,585.0,17.0,612.0,135.0,494.0,36.0,593.0,7.0,622.0,285.0,344.0,74.0,555.0,60.0,569.0
480291807011,469.0,427.0,42.0,378.0,91.0,92.0,377.0,113.0,356.0,164.0,305.0,23.0,446.0,18.0,451.0,41.0,428.0,39.0,430.0,12.0,457.0
480291811001,621.0,465.0,156.0,444.0,177.0,108.0,513.0,105.0,516.0,186.0,435.0,19.0,602.0,0.0,621.0,0.0,621.0,95.0,526.0,40.0,581.0
480291211082,714.0,547.0,167.0,527.0,187.0,65.0,649.0,200.0,514.0,239.0,475.0,41.0,673.0,51.0,663.0,71.0,643.0,211.0,503.0,124.0,590.0
480291203004,463.0,364.0,99.0,338.0,125.0,152.0,311.0,262.0,201.0,274.0,189.0,17.0,446.0,0.0,463.0,0.0,463.0,110.0,353.0,17.0,446.0
480291203006,358.0,358.0,0.0,327.0,31.0,50.0,308.0,119.0,239.0,38.0,320.0,0.0,358.0,0.0,358.0,0.0,358.0,20.0,338.0,33.0,325.0
480291506002,360.0,331.0,29.0,318.0,42.0,13.0,347.0,10.0,350.0,95.0,265.0,0.0,360.0,11.0,349.0,81.0,279.0,34.0,326.0,28.0,332.0
480291506001,350.0,304.0,46.0,213.0,137.0,91.0,259.0,26.0,324.0,69.0,281.0,38.0,312.0,0.0,350.0,115.0,235.0,51.0,299.0,28.0,322.0
480291511002,482.0,372.0,110.0,372.0,110.0,18.0,464.0,11.0,471.0,110.0,372.0,11.0,471.0,0.0,482.0,40.0,442.0,11.0,471.0,107.0,375.0
480291105001,780.0,434.0,346.0,412.0,368.0,35.0,745.0,21.0,759.0,235.0,545.0,172.0,608.0,25.0,755.0,527.0,253.0,71.0,709.0,143.0,637.0
480291210002,276.0,224.0,52.0,224.0,52.0,23.0,253.0,39.0,237.0,110.0,166.0,0.0,276.0,0.0,276.0,36.0,240.0,53.0,223.0,26.0,250.0
480291210001,171.0,141.0,30.0,141.0,30.0,14.0,157.0,45.0,126.0,45.0,126.0,0.0,171.0,0.0,171.0,43.0,128.0,46.0,125.0,16.0,155.0
480291211101,703.0,617.0,86.0,617.0,86.0,56.0,647.0,131.0,572.0,112.0,591.0,28.0,675.0,12.0,691.0,27.0,676.0,126.0,577.0,74.0,629.0
480291215063,358.0,327.0,31.0,313.0,45.0,21.0,337.0,11.0,347.0,98.0,260.0,19.0,339.0,18.0,340.0,115.0,243.0,14.0,344.0,50.0,308.0
480291315033,443.0,366.0,77.0,358.0,85.0,8.0,435.0,60.0,383.0,96.0,347.0,13.0,430.0,5.0,438.0,27.0,416.0,75.0,368.0,71.0,372.0
480291315043,803.0,608.0,195.0,608.0,195.0,113.0,690.0,107.0,696.0,225.0,578.0,111.0,692.0,19.0,784.0,114.0,689.0,172.0,631.0,222.0,581.0
480291315061,449.0,323.0,126.0,323.0,126.0,12.0,437.0,9.0,440.0,97.0,352.0,8.0,441.0,8.0,441.0,45.0,404.0,50.0,399.0,78.0,371.0
480291315072,277.0,228.0,49.0,228.0,49.0,18.0,259.0,16.0,261.0,51.0,226.0,0.0,277.0,5.0,272.0,87.0,190.0,42.0,235.0,9.0,268.0
480291316062,940.0,860.0,80.0,860.0,80.0,85.0,855.0,90.0,850.0,149.0,791.0,18.0,922.0,7.0,933.0,109.0,831.0,194.0,746.0,312.0,628.0
480291316091,673.0,568.0,105.0,555.0,118.0,48.0,625.0,65.0,608.0,192.0,481.0,13.0,660.0,0.0,673.0,96.0,577.0,158.0,515.0,245.0,428.0
480291316101,765.0,702.0,63.0,675.0,90.0,71.0,694.0,53.0,712.0,50.0,715.0,60.0,705.0,43.0,722.0,138.0,627.0,88.0,677.0,158.0,607.0
480291316121,623.0,599.0,24.0,589.0,34.0,40.0,583.0,61.0,562.0,97.0,526.0,41.0,582.0,5.0,618.0,39.0,584.0,76.0,547.0,115.0,508.0
480291316141,1033.0,967.0,66.0,967.0,66.0,36.0,997.0,66.0,967.0,158.0,875.0,64.0,969.0,0.0,1033.0,111.0,922.0,117.0,916.0,231.0,802.0
480291316152,707.0,634.0,73.0,634.0,73.0,19.0,688.0,70.0,637.0,182.0,525.0,0.0,707.0,4.0,703.0,42.0,665.0,211.0,496.0,195.0,512.0
480291318011,487.0,395.0,92.0,371.0,116.0,88.0,399.0,122.0,365.0,173.0,314.0,13.0,474.0,0.0,487.0,22.0,465.0,146.0,341.0,81.0,406.0
480291318022,212.0,157.0,55.0,157.0,55.0,37.0,175.0,116.0,96.0,77.0,135.0,21.0,191.0,0.0,212.0,21.0,191.0,16.0,196.0,44.0,168.0
480291411012,374.0,223.0,151.0,223.0,151.0,25.0,349.0,9.0,365.0,195.0,179.0,115.0,259.0,0.0,374.0,218.0,156.0,37.0,337.0,124.0,250.0
480291522022,392.0,293.0,99.0,230.0,162.0,99.0,293.0,60.0,332.0,111.0,281.0,27.0,365.0,28.0,364.0,96.0,296.0,70.0,322.0,42.0,350.0
480291411022,191.0,142.0,49.0,142.0,49.0,9.0,182.0,0.0,191.0,49.0,142.0,43.0,148.0,0.0,191.0,52.0,139.0,15.0,176.0,14.0,177.0
480291414031,560.0,394.0,166.0,394.0,166.0,0.0,560.0,94.0,466.0,252.0,308.0,24.0,536.0,20.0,540.0,95.0,465.0,127.0,433.0,138.0,422.0
480291414042,583.0,444.0,139.0,444.0,139.0,68.0,515.0,72.0,511.0,229.0,354.0,69.0,514.0,75.0,508.0,100.0,483.0,156.0,427.0,103.0,480.0
480291605013,298.0,116.0,182.0,90.0,208.0,26.0,272.0,5.0,293.0,115.0,183.0,41.0,257.0,27.0,271.0,172.0,126.0,75.0,223.0,105.0,193.0
480291605023,303.0,231.0,72.0,224.0,79.0,37.0,266.0,7.0,296.0,89.0,214.0,30.0,273.0,0.0,303.0,88.0,215.0,41.0,262.0,35.0,268.0
480291609012,303.0,249.0,54.0,249.0,54.0,18.0,285.0,27.0,276.0,97.0,206.0,12.0,291.0,10.0,293.0,67.0,236.0,57.0,246.0,24.0,279.0
480291609022,437.0,329.0,108.0,315.0,122.0,38.0,399.0,10.0,427.0,117.0,320.0,24.0,413.0,3.0,434.0,152.0,285.0,53.0,384.0,40.0,397.0
480291613031,514.0,470.0,44.0,462.0,52.0,16.0,498.0,34.0,480.0,151.0,363.0,101.0,413.0,0.0,514.0,168.0,346.0,81.0,433.0,71.0,443.0
480291613042,554.0,522.0,32.0,459.0,95.0,108.0,446.0,21.0,533.0,54.0,500.0,109.0,445.0,0.0,554.0,218.0,336.0,45.0,509.0,51.0,503.0
480291615032,349.0,311.0,38.0,311.0,38.0,0.0,349.0,28.0,321.0,112.0,237.0,23.0,326.0,0.0,349.0,69.0,280.0,104.0,245.0,88.0,261.0
480291615042,702.0,577.0,125.0,570.0,132.0,72.0,630.0,12.0,690.0,231.0,471.0,116.0,586.0,13.0,689.0,229.0,473.0,91.0,611.0,135.0,567.0
480291618021,1515.0,1449.0,66.0,1418.0,97.0,183.0,1332.0,89.0,1426.0,143.0,1372.0,93.0,1422.0,23.0,1492.0,389.0,1126.0,112.0,1403.0,307.0,1208.0
480291619021,418.0,325.0,93.0,282.0,136.0,43.0,375.0,76.0,342.0,171.0,247.0,43.0,375.0,0.0,418.0,134.0,284.0,204.0,214.0,33.0,385.0
480291620031,637.0,540.0,97.0,511.0,126.0,69.0,568.0,82.0,555.0,130.0,507.0,83.0,554.0,3.0,634.0,98.0,539.0,64.0,573.0,83.0,554.0
480291620041,400.0,328.0,72.0,247.0,153.0,152.0,248.0,9.0,391.0,127.0,273.0,56.0,344.0,16.0,384.0,33.0,367.0,32.0,368.0,64.0,336.0
480291713012,579.0,339.0,240.0,330.0,249.0,35.0,544.0,49.0,530.0,191.0,388.0,89.0,490.0,30.0,549.0,168.0,411.0,56.0,523.0,34.0,545.0
480291716012,232.0,210.0,22.0,210.0,22.0,0.0,232.0,13.0,219.0,133.0,99.0,78.0,154.0,0.0,232.0,77.0,155.0,13.0,219.0,0.0,232.0
480291716022,263.0,206.0,57.0,206.0,57.0,7.0,256.0,7.0,256.0,106.0,157.0,22.0,241.0,0.0,263.0,78.0,185.0,20.0,243.0,30.0,233.0
480291719122,638.0,595.0,43.0,595.0,43.0,100.0,538.0,11.0,627.0,111.0,527.0,45.0,593.0,0.0,638.0,58.0,580.0,140.0,498.0,102.0,536.0
480291719141,423.0,384.0,39.0,384.0,39.0,56.0,367.0,100.0,323.0,178.0,245.0,10.0,413.0,14.0,409.0,27.0,396.0,129.0,294.0,115.0,308.0
480291719151,675.0,534.0,141.0,505.0,170.0,66.0,609.0,115.0,560.0,276.0,399.0,20.0,655.0,3.0,672.0,60.0,615.0,234.0,441.0,162.0,513.0
480291719163,926.0,831.0,95.0,816.0,110.0,15.0,911.0,182.0,744.0,128.0,798.0,0.0,926.0,21.0,905.0,98.0,828.0,241.0,685.0,190.0,736.0
480291719181,545.0,487.0,58.0,487.0,58.0,26.0,519.0,129.0,416.0,80.0,465.0,0.0,545.0,0.0,545.0,14.0,531.0,100.0,445.0,35.0,510.0
480291215044,1071.0,770.0,301.0,683.0,388.0,160.0,911.0,156.0,915.0,374.0,697.0,34.0,1037.0,36.0,1035.0,83.0,988.0,403.0,668.0,302.0,769.0
480291215064,335.0,220.0,115.0,220.0,115.0,58.0,277.0,71.0,264.0,137.0,198.0,35.0,300.0,22.0,313.0,64.0,271.0,80.0,255.0,81.0,254.0
480291216061,245.0,170.0,75.0,154.0,91.0,45.0,200.0,105.0,140.0,117.0,128.0,16.0,229.0,0.0,245.0,0.0,245.0,89.0,156.0,70.0,175.0
480291216064,275.0,203.0,72.0,203.0,72.0,14.0,261.0,72.0,203.0,137.0,138.0,0.0,275.0,0.0,275.0,0.0,275.0,96.0,179.0,53.0,222.0
480291217013,236.0,140.0,96.0,129.0,107.0,40.0,196.0,33.0,203.0,114.0,122.0,9.0,227.0,0.0,236.0,0.0,236.0,86.0,150.0,53.0,183.0
480291217022,528.0,363.0,165.0,326.0,202.0,67.0,461.0,196.0,332.0,147.0,381.0,39.0,489.0,57.0,471.0,57.0,471.0,150.0,378.0,140.0,388.0
480291218082,800.0,739.0,61.0,705.0,95.0,102.0,698.0,203.0,597.0,218.0,582.0,34.0,766.0,8.0,792.0,44.0,756.0,160.0,640.0,98.0,702.0
480291218093,604.0,527.0,77.0,510.0,94.0,37.0,567.0,97.0,507.0,93.0,511.0,16.0,588.0,0.0,604.0,38.0,566.0,136.0,468.0,140.0,464.0
480291218111,1320.0,1233.0,87.0,1201.0,119.0,84.0,1236.0,175.0,1145.0,142.0,1178.0,22.0,1298.0,8.0,1312.0,26.0,1294.0,162.0,1158.0,183.0,1137.0
480291218122,355.0,315.0,40.0,315.0,40.0,102.0,253.0,31.0,324.0,83.0,272.0,18.0,337.0,0.0,355.0,0.0,355.0,74.0,281.0,54.0,301.0
480291218131,554.0,449.0,105.0,435.0,119.0,75.0,479.0,71.0,483.0,200.0,354.0,24.0,530.0,19.0,535.0,32.0,522.0,152.0,402.0,72.0,482.0
480291219041,346.0,295.0,51.0,295.0,51.0,41.0,305.0,89.0,257.0,78.0,268.0,0.0,346.0,0.0,346.0,10.0,336.0,101.0,245.0,87.0,259.0
480291219052,1528.0,1400.0,128.0,1370.0,158.0,99.0,1429.0,282.0,1246.0,246.0,1282.0,49.0,1479.0,0.0,1528.0,0.0,1528.0,321.0,1207.0,183.0,1345.0
480291219071,524.0,489.0,35.0,489.0,35.0,69.0,455.0,91.0,433.0,61.0,463.0,0.0,524.0,0.0,524.0,0.0,524.0,75.0,449.0,78.0,446.0
480291211085,654.0,555.0,99.0,538.0,116.0,132.0,522.0,124.0,530.0,174.0,480.0,20.0,634.0,19.0,635.0,34.0,620.0,163.0,491.0,111.0,543.0
480291211191,337.0,310.0,27.0,310.0,27.0,0.0,337.0,30.0,307.0,83.0,254.0,0.0,337.0,13.0,324.0,39.0,298.0,36.0,301.0,10.0,327.0
480291211201,1026.0,836.0,190.0,836.0,190.0,18.0,1008.0,148.0,878.0,246.0,780.0,21.0,1005.0,0.0,1026.0,65.0,961.0,204.0,822.0,74.0,952.0
480291207013,618.0,456.0,162.0,389.0,229.0,92.0,526.0,31.0,587.0,153.0,465.0,14.0,604.0,0.0,618.0,131.0,487.0,53.0,565.0,17.0,601.0
480291215043,651.0,568.0,83.0,568.0,83.0,65.0,586.0,106.0,545.0,133.0,518.0,18.0,633.0,0.0,651.0,15.0,636.0,204.0,447.0,92.0,559.0
480291503002,383.0,359.0,24.0,359.0,24.0,39.0,344.0,17.0,366.0,180.0,203.0,32.0,351.0,7.0,376.0,126.0,257.0,86.0,297.0,23.0,360.0
480291418003,699.0,565.0,134.0,524.0,175.0,96.0,603.0,47.0,652.0,237.0,462.0,52.0,647.0,27.0,672.0,183.0,516.0,129.0,570.0,199.0,500.0
480291508001,471.0,303.0,168.0,271.0,200.0,32.0,439.0,5.0,466.0,103.0,368.0,78.0,393.0,5.0,466.0,335.0,136.0,16.0,455.0,70.0,401.0
480291712001,340.0,221.0,119.0,214.0,126.0,7.0,333.0,0.0,340.0,99.0,241.0,65.0,275.0,0.0,340.0,118.0,222.0,15.0,325.0,30.0,310.0
480291712002,330.0,248.0,82.0,237.0,93.0,32.0,298.0,0.0,330.0,196.0,134.0,92.0,238.0,10.0,320.0,119.0,211.0,64.0,266.0,45.0,285.0
480291512004,269.0,164.0,105.0,137.0,132.0,27.0,242.0,0.0,269.0,118.0,151.0,34.0,235.0,14.0,255.0,48.0,221.0,30.0,239.0,38.0,231.0
480291904002,421.0,330.0,91.0,306.0,115.0,57.0,364.0,189.0,232.0,117.0,304.0,0.0,421.0,0.0,421.0,0.0,421.0,105.0,316.0,46.0,375.0
480291817121,800.0,701.0,99.0,687.0,113.0,74.0,726.0,158.0,642.0,215.0,585.0,9.0,791.0,24.0,776.0,44.0,756.0,210.0,590.0,147.0,653.0
480291816024,620.0,511.0,109.0,511.0,109.0,26.0,594.0,40.0,580.0,181.0,439.0,52.0,568.0,0.0,620.0,163.0,457.0,136.0,484.0,45.0,575.0
480291816022,493.0,435.0,58.0,435.0,58.0,12.0,481.0,16.0,477.0,69.0,424.0,67.0,426.0,0.0,493.0,153.0,340.0,22.0,471.0,44.0,449.0
480291314022,619.0,449.0,170.0,438.0,181.0,39.0,580.0,93.0,526.0,268.0,351.0,82.0,537.0,8.0,611.0,106.0,513.0,158.0,461.0,68.0,551.0
480291719183,561.0,551.0,10.0,508.0,53.0,106.0,455.0,43.0,518.0,132.0,429.0,27.0,534.0,0.0,561.0,49.0,512.0,83.0,478.0,200.0,361.0
480291719201,884.0,766.0,118.0,705.0,179.0,193.0,691.0,101.0,783.0,310.0,574.0,33.0,851.0,23.0,861.0,40.0,844.0,256.0,628.0,115.0,769.0
480291719212,470.0,421.0,49.0,397.0,73.0,33.0,437.0,20.0,450.0,102.0,368.0,8.0,462.0,16.0,454.0,38.0,432.0,119.0,351.0,94.0,376.0
480291719231,409.0,384.0,25.0,384.0,25.0,22.0,387.0,112.0,297.0,128.0,281.0,14.0,395.0,23.0,386.0,23.0,386.0,243.0,166.0,128.0,281.0
480291719234,1638.0,1438.0,200.0,1398.0,240.0,135.0,1503.0,233.0,1405.0,340.0,1298.0,74.0,1564.0,46.0,1592.0,84.0,1554.0,255.0,1383.0,282.0,1356.0
480291719251,275.0,202.0,73.0,202.0,73.0,22.0,253.0,34.0,241.0,175.0,100.0,16.0,259.0,16.0,259.0,61.0,214.0,105.0,170.0,23.0,252.0
480291719253,1149.0,961.0,188.0,944.0,205.0,205.0,944.0,264.0,885.0,336.0,813.0,63.0,1086.0,20.0,1129.0,91.0,1058.0,432.0,717.0,228.0,921.0
480291720023,1249.0,1180.0,69.0,1180.0,69.0,96.0,1153.0,154.0,1095.0,128.0,1121.0,24.0,1225.0,7.0,1242.0,107.0,1142.0,115.0,1134.0,131.0,1118.0
480291720041,1363.0,939.0,424.0,926.0,437.0,124.0,1239.0,424.0,939.0,516.0,847.0,90.0,1273.0,11.0,1352.0,69.0,1294.0,509.0,854.0,342.0,1021.0
480291720061,1140.0,1073.0,67.0,1073.0,67.0,137.0,1003.0,192.0,948.0,210.0,930.0,13.0,1127.0,19.0,1121.0,41.0,1099.0,365.0,775.0,424.0,716.0
480291720071,1263.0,1169.0,94.0,1169.0,94.0,176.0,1087.0,345.0,918.0,130.0,1133.0,43.0,1220.0,13.0,1250.0,52.0,1211.0,423.0,840.0,208.0,1055.0
480291801011,397.0,246.0,151.0,246.0,151.0,2.0,395.0,67.0,330.0,131.0,266.0,37.0,360.0,28.0,369.0,36.0,361.0,99.0,298.0,67.0,330.0
480291714011,514.0,451.0,63.0,443.0,71.0,54.0,460.0,0.0,514.0,120.0,394.0,42.0,472.0,29.0,485.0,132.0,382.0,34.0,480.0,32.0,482.0
480291714022,333.0,207.0,126.0,187.0,146.0,20.0,313.0,10.0,323.0,88.0,245.0,29.0,304.0,0.0,333.0,118.0,215.0,73.0,260.0,56.0,277.0
480291715012,363.0,278.0,85.0,244.0,119.0,49.0,314.0,6.0,357.0,123.0,240.0,41.0,322.0,18.0,345.0,78.0,285.0,33.0,330.0,33.0,330.0
480291715023,515.0,350.0,165.0,341.0,174.0,52.0,463.0,10.0,505.0,196.0,319.0,134.0,381.0,0.0,515.0,185.0,330.0,114.0,401.0,28.0,487.0
480291917011,317.0,236.0,81.0,213.0,104.0,92.0,225.0,207.0,110.0,145.0,172.0,6.0,311.0,0.0,317.0,0.0,317.0,100.0,217.0,55.0,262.0
480291917022,517.0,430.0,87.0,430.0,87.0,130.0,387.0,246.0,271.0,188.0,329.0,15.0,502.0,0.0,517.0,15.0,502.0,182.0,335.0,47.0,470.0
480291918043,808.0,687.0,121.0,663.0,145.0,194.0,614.0,179.0,629.0,184.0,624.0,11.0,797.0,0.0,808.0,21.0,787.0,297.0,511.0,114.0,694.0
480291918111,1381.0,1156.0,225.0,1149.0,232.0,162.0,1219.0,422.0,959.0,256.0,1125.0,16.0,1365.0,0.0,1381.0,24.0,1357.0,238.0,1143.0,160.0,1221.0
480291918063,1888.0,1735.0,153.0,1655.0,233.0,338.0,1550.0,710.0,1178.0,354.0,1534.0,21.0,1867.0,0.0,1888.0,20.0,1868.0,314.0,1574.0,309.0,1579.0
480291918081,858.0,754.0,104.0,721.0,137.0,181.0,677.0,237.0,621.0,152.0,706.0,0.0,858.0,0.0,858.0,0.0,858.0,163.0,695.0,89.0,769.0
480291918092,816.0,740.0,76.0,690.0,126.0,90.0,726.0,169.0,647.0,207.0,609.0,31.0,785.0,0.0,816.0,7.0,809.0,180.0,636.0,74.0,742.0
480291918131,1539.0,1350.0,189.0,1323.0,216.0,161.0,1378.0,296.0,1243.0,336.0,1203.0,53.0,1486.0,0.0,1539.0,26.0,1513.0,346.0,1193.0,183.0,1356.0
480291817252,922.0,818.0,104.0,818.0,104.0,0.0,922.0,75.0,847.0,186.0,736.0,14.0,908.0,21.0,901.0,129.0,793.0,84.0,838.0,180.0,742.0
480291817263,1078.0,990.0,88.0,990.0,88.0,165.0,913.0,231.0,847.0,133.0,945.0,20.0,1058.0,0.0,1078.0,16.0,1062.0,159.0,919.0,121.0,957.0
480291817281,2253.0,2015.0,238.0,1939.0,314.0,179.0,2074.0,126.0,2127.0,361.0,1892.0,62.0,2191.0,73.0,2180.0,369.0,1884.0,361.0,1892.0,138.0,2115.0
480291817301,498.0,362.0,136.0,354.0,144.0,17.0,481.0,70.0,428.0,134.0,364.0,51.0,447.0,0.0,498.0,51.0,447.0,62.0,436.0,94.0,404.0
480291817312,718.0,646.0,72.0,646.0,72.0,21.0,697.0,109.0,609.0,174.0,544.0,16.0,702.0,34.0,684.0,77.0,641.0,135.0,583.0,53.0,665.0
480291818112,272.0,182.0,90.0,160.0,112.0,22.0,250.0,133.0,139.0,136.0,136.0,0.0,272.0,0.0,272.0,0.0,272.0,132.0,140.0,54.0,218.0
480291818132,1012.0,912.0,100.0,912.0,100.0,18.0,994.0,68.0,944.0,37.0,975.0,38.0,974.0,14.0,998.0,54.0,958.0,79.0,933.0,201.0,811.0
480291818142,1266.0,1097.0,169.0,1080.0,186.0,104.0,1162.0,188.0,1078.0,127.0,1139.0,56.0,1210.0,36.0,1230.0,66.0,1200.0,80.0,1186.0,170.0,1096.0
480291818161,414.0,333.0,81.0,333.0,81.0,49.0,365.0,123.0,291.0,101.0,313.0,0.0,414.0,8.0,406.0,19.0,395.0,83.0,331.0,74.0,340.0
480291818172,493.0,278.0,215.0,265.0,228.0,47.0,446.0,111.0,382.0,193.0,300.0,74.0,419.0,8.0,485.0,32.0,461.0,119.0,374.0,54.0,439.0
480291818183,767.0,664.0,103.0,664.0,103.0,71.0,696.0,113.0,654.0,142.0,625.0,44.0,723.0,15.0,752.0,80.0,687.0,66.0,701.0,60.0,707.0
480291818201,111.0,111.0,0.0,111.0,0.0,0.0,111.0,0.0,111.0,0.0,111.0,0.0,111.0,0.0,111.0,41.0,70.0,0.0,111.0,13.0,98.0
480291818212,953.0,840.0,113.0,819.0,134.0,90.0,863.0,71.0,882.0,146.0,807.0,31.0,922.0,15.0,938.0,35.0,918.0,132.0,821.0,119.0,834.0
480291818223,898.0,803.0,95.0,795.0,103.0,58.0,840.0,158.0,740.0,187.0,711.0,28.0,870.0,0.0,898.0,60.0,838.0,138.0,760.0,105.0,793.0
480291905032,515.0,447.0,68.0,419.0,96.0,60.0,455.0,40.0,475.0,135.0,380.0,51.0,464.0,9.0,506.0,46.0,469.0,60.0,455.0,36.0,479.0
480291905042,493.0,373.0,120.0,344.0,149.0,67.0,426.0,11.0,482.0,163.0,330.0,40.0,453.0,0.0,493.0,54.0,439.0,69.0,424.0,24.0,469.0
480291906041,400.0,317.0,83.0,289.0,111.0,76.0,324.0,19.0,381.0,85.0,315.0,52.0,348.0,17.0,383.0,86.0,314.0,41.0,359.0,26.0,374.0
480291910051,369.0,248.0,121.0,195.0,174.0,89.0,280.0,32.0,337.0,118.0,251.0,16.0,353.0,7.0,362.0,81.0,288.0,72.0,297.0,49.0,320.0
480291910062,408.0,372.0,36.0,372.0,36.0,60.0,348.0,15.0,393.0,45.0,363.0,17.0,391.0,9.0,399.0,49.0,359.0,28.0,380.0,15.0,393.0
480291801013,293.0,240.0,53.0,240.0,53.0,92.0,201.0,26.0,267.0,81.0,212.0,0.0,293.0,0.0,293.0,40.0,253.0,82.0,211.0,0.0,293.0
480291801016,189.0,159.0,30.0,159.0,30.0,10.0,179.0,42.0,147.0,77.0,112.0,0.0,189.0,0.0,189.0,0.0,189.0,39.0,150.0,10.0,179.0
480291806031,627.0,515.0,112.0,502.0,125.0,42.0,585.0,70.0,557.0,161.0,466.0,33.0,594.0,30.0,597.0,90.0,537.0,114.0,513.0,125.0,502.0
480291806043,353.0,272.0,81.0,272.0,81.0,52.0,301.0,101.0,252.0,107.0,246.0,16.0,337.0,0.0,353.0,27.0,326.0,49.0,304.0,64.0,289.0
480291807026,740.0,645.0,95.0,645.0,95.0,17.0,723.0,33.0,707.0,116.0,624.0,7.0,733.0,11.0,729.0,112.0,628.0,11.0,729.0,92.0,648.0
