block_group,household_pub_assist,count_household_pub_assist
480291818172,house_pub_assist_no,485.0
480291818183,house_pub_assist_no,752.0
480291818201,house_pub_assist_no,111.0
480291818212,house_pub_assist_no,938.0
480291818223,house_pub_assist_no,898.0
480291905032,house_pub_assist_no,506.0
480291905042,house_pub_assist_no,493.0
480291906041,house_pub_assist_no,383.0
480291910051,house_pub_assist_no,362.0
480291910062,house_pub_assist_no,399.0
480291801013,house_pub_assist_no,293.0
480291801016,house_pub_assist_no,189.0
480291806031,house_pub_assist_no,597.0
480291806043,house_pub_assist_no,353.0
480291807026,house_pub_assist_no,729.0
480291814031,house_pub_assist_no,1167.0
480291814041,house_pub_assist_no,2051.0
480291815044,house_pub_assist_no,824.0
480291817154,house_pub_assist_no,799.0
480291820022,house_pub_assist_no,250.0
480291820031,house_pub_assist_no,1022.0
480291821013,house_pub_assist_no,1039.0
480291821051,house_pub_assist_no,810.0
480291910065,house_pub_assist_no,286.0
480291912013,house_pub_assist_no,143.0
480291918141,house_pub_assist_no,801.0
480291918152,house_pub_assist_no,823.0
480291918171,house_pub_assist_no,3591.0
480291919002,house_pub_assist_no,403.0
480291919005,house_pub_assist_no,336.0
480291920003,house_pub_assist_no,707.0
480291921001,house_pub_assist_no,726.0
480291922002,house_pub_assist_no,330.0
