block_group,household_soc_sec,count_household_soc_sec
480291905042,house_soc_sec_no,330.0
480291906041,house_soc_sec_no,315.0
480291910051,house_soc_sec_no,251.0
480291910062,house_soc_sec_no,363.0
480291801013,house_soc_sec_no,212.0
480291801016,house_soc_sec_no,112.0
480291806031,house_soc_sec_no,466.0
480291806043,house_soc_sec_no,246.0
480291807026,house_soc_sec_no,624.0
480291814031,house_soc_sec_no,697.0
480291814041,house_soc_sec_no,1828.0
480291815044,house_soc_sec_no,764.0
480291817154,house_soc_sec_no,552.0
480291820022,house_soc_sec_no,101.0
480291820031,house_soc_sec_no,787.0
480291821013,house_soc_sec_no,630.0
480291821051,house_soc_sec_no,587.0
480291910065,house_soc_sec_no,51.0
480291912013,house_soc_sec_no,57.0
480291918141,house_soc_sec_no,612.0
480291918152,house_soc_sec_no,715.0
480291918171,house_soc_sec_no,2708.0
480291919002,house_soc_sec_no,334.0
480291919005,house_soc_sec_no,261.0
480291920003,house_soc_sec_no,620.0
480291921001,house_soc_sec_no,567.0
480291922002,house_soc_sec_no,268.0
