block_group,household_int_div_rent,count_household_int_div_rent
480291315043,house_int_div_rent_no,696.0
480291315061,house_int_div_rent_no,440.0
480291315072,house_int_div_rent_no,261.0
480291316062,house_int_div_rent_no,850.0
480291316091,house_int_div_rent_no,608.0
480291316101,house_int_div_rent_no,712.0
480291316121,house_int_div_rent_no,562.0
480291316141,house_int_div_rent_no,967.0
480291316152,house_int_div_rent_no,637.0
480291318011,house_int_div_rent_no,365.0
480291318022,house_int_div_rent_no,96.0
480291411012,house_int_div_rent_no,365.0
480291522022,house_int_div_rent_no,332.0
480291411022,house_int_div_rent_no,191.0
480291414031,house_int_div_rent_no,466.0
480291414042,house_int_div_rent_no,511.0
480291605013,house_int_div_rent_no,293.0
480291605023,house_int_div_rent_no,296.0
480291609012,house_int_div_rent_no,276.0
480291609022,house_int_div_rent_no,427.0
480291613031,house_int_div_rent_no,480.0
480291613042,house_int_div_rent_no,533.0
480291615032,house_int_div_rent_no,321.0
480291615042,house_int_div_rent_no,690.0
480291618021,house_int_div_rent_no,1426.0
480291619021,house_int_div_rent_no,342.0
480291620031,house_int_div_rent_no,555.0
480291620041,house_int_div_rent_no,391.0
480291713012,house_int_div_rent_no,530.0
480291716012,house_int_div_rent_no,219.0
480291716022,house_int_div_rent_no,256.0
480291719122,house_int_div_rent_no,627.0
480291719141,house_int_div_rent_no,323.0
480291719151,house_int_div_rent_no,560.0
480291719163,house_int_div_rent_no,744.0
480291719181,house_int_div_rent_no,416.0
480291215044,house_int_div_rent_no,915.0
480291215064,house_int_div_rent_no,264.0
480291216061,house_int_div_rent_no,140.0
480291216064,house_int_div_rent_no,203.0
480291217013,house_int_div_rent_no,203.0
480291217022,house_int_div_rent_no,332.0
480291218082,house_int_div_rent_no,597.0
480291218093,house_int_div_rent_no,507.0
480291218111,house_int_div_rent_no,1145.0
480291218122,house_int_div_rent_no,324.0
480291218131,house_int_div_rent_no,483.0
480291219041,house_int_div_rent_no,257.0
480291219052,house_int_div_rent_no,1246.0
480291219071,house_int_div_rent_no,433.0
480291211085,house_int_div_rent_no,530.0
480291211191,house_int_div_rent_no,307.0
480291211201,house_int_div_rent_no,878.0
480291207013,house_int_div_rent_no,587.0
480291215043,house_int_div_rent_no,545.0
480291503002,house_int_div_rent_no,366.0
480291418003,house_int_div_rent_no,652.0
480291508001,house_int_div_rent_no,466.0
480291712001,house_int_div_rent_no,340.0
480291712002,house_int_div_rent_no,330.0
480291512004,house_int_div_rent_no,269.0
480291904002,house_int_div_rent_no,232.0
480291817121,house_int_div_rent_no,642.0
480291816024,house_int_div_rent_no,580.0
480291816022,house_int_div_rent_no,477.0
480291314022,house_int_div_rent_no,526.0
480291719183,house_int_div_rent_no,518.0
480291719201,house_int_div_rent_no,783.0
480291719212,house_int_div_rent_no,450.0
480291719231,house_int_div_rent_no,297.0
480291719234,house_int_div_rent_no,1405.0
480291719251,house_int_div_rent_no,241.0
480291719253,house_int_div_rent_no,885.0
480291720023,house_int_div_rent_no,1095.0
480291720041,house_int_div_rent_no,939.0
480291720061,house_int_div_rent_no,948.0
480291720071,house_int_div_rent_no,918.0
480291801011,house_int_div_rent_no,330.0
480291714011,house_int_div_rent_no,514.0
480291714022,house_int_div_rent_no,323.0
480291715012,house_int_div_rent_no,357.0
480291715023,house_int_div_rent_no,505.0
480291917011,house_int_div_rent_no,110.0
480291917022,house_int_div_rent_no,271.0
480291918043,house_int_div_rent_no,629.0
480291918111,house_int_div_rent_no,959.0
480291918063,house_int_div_rent_no,1178.0
480291918081,house_int_div_rent_no,621.0
480291918092,house_int_div_rent_no,647.0
480291918131,house_int_div_rent_no,1243.0
480291817252,house_int_div_rent_no,847.0
480291817263,house_int_div_rent_no,847.0
480291817281,house_int_div_rent_no,2127.0
480291817301,house_int_div_rent_no,428.0
480291817312,house_int_div_rent_no,609.0
480291818112,house_int_div_rent_no,139.0
480291818132,house_int_div_rent_no,944.0
480291818142,house_int_div_rent_no,1078.0
480291818161,house_int_div_rent_no,291.0
480291818172,house_int_div_rent_no,382.0
480291818183,house_int_div_rent_no,654.0
480291818201,house_int_div_rent_no,111.0
480291818212,house_int_div_rent_no,882.0
480291818223,house_int_div_rent_no,740.0
480291905032,house_int_div_rent_no,475.0
480291905042,house_int_div_rent_no,482.0
480291906041,house_int_div_rent_no,381.0
480291910051,house_int_div_rent_no,337.0
480291910062,house_int_div_rent_no,393.0
480291801013,house_int_div_rent_no,267.0
480291801016,house_int_div_rent_no,147.0
480291806031,house_int_div_rent_no,557.0
480291806043,house_int_div_rent_no,252.0
480291807026,house_int_div_rent_no,707.0
480291814031,house_int_div_rent_no,969.0
480291814041,house_int_div_rent_no,1673.0
480291815044,house_int_div_rent_no,782.0
480291817154,house_int_div_rent_no,816.0
480291820022,house_int_div_rent_no,114.0
480291820031,house_int_div_rent_no,830.0
480291821013,house_int_div_rent_no,583.0
480291821051,house_int_div_rent_no,608.0
480291910065,house_int_div_rent_no,274.0
480291912013,house_int_div_rent_no,100.0
480291918141,house_int_div_rent_no,703.0
480291918152,house_int_div_rent_no,642.0
480291918171,house_int_div_rent_no,2900.0
480291919002,house_int_div_rent_no,396.0
480291919005,house_int_div_rent_no,316.0
480291920003,house_int_div_rent_no,648.0
480291921001,house_int_div_rent_no,477.0
480291922002,house_int_div_rent_no,311.0
