block_group,gender_work_age,count_gender_work_age
480291511006,sex_work_age_tot_f,163.0
480291514003,sex_work_age_tot_f,361.0
480291909022,sex_work_age_tot_f,618.0
480291810011,sex_work_age_tot_f,572.0
480291821031,sex_work_age_tot_f,886.0
480291901001,sex_work_age_tot_f,143.0
480291817033,sex_work_age_tot_f,1101.0
480291803004,sex_work_age_tot_f,343.0
480291313003,sex_work_age_tot_f,484.0
480291313002,sex_work_age_tot_f,712.0
480291103001,sex_work_age_tot_f,581.0
480291206007,sex_work_age_tot_f,269.0
480291206004,sex_work_age_tot_f,346.0
480291206001,sex_work_age_tot_f,390.0
480291517005,sex_work_age_tot_f,387.0
480291517004,sex_work_age_tot_f,279.0
480291719031,sex_work_age_tot_f,517.0
480291717002,sex_work_age_tot_f,457.0
480291719033,sex_work_age_tot_f,484.0
480291509004,sex_work_age_tot_f,226.0
480291509003,sex_work_age_tot_f,663.0
480291705001,sex_work_age_tot_f,393.0
480291805041,sex_work_age_tot_f,522.0
480291205022,sex_work_age_tot_f,191.0
480291205021,sex_work_age_tot_f,512.0
480291207014,sex_work_age_tot_f,250.0
480291302001,sex_work_age_tot_f,321.0
480291410001,sex_work_age_tot_f,140.0
480291516005,sex_work_age_tot_f,188.0
480291516003,sex_work_age_tot_f,765.0
480291817053,sex_work_age_tot_f,789.0
480291606002,sex_work_age_tot_f,466.0
480291419001,sex_work_age_tot_f,680.0
480291515001,sex_work_age_tot_f,197.0
480291603001,sex_work_age_tot_f,264.0
480291603004,sex_work_age_tot_f,366.0
480291613021,sex_work_age_tot_f,1201.0
480291804002,sex_work_age_tot_f,650.0
480291807011,sex_work_age_tot_f,333.0
480291811001,sex_work_age_tot_f,455.0
480291211082,sex_work_age_tot_f,550.0
480291203004,sex_work_age_tot_f,262.0
480291203006,sex_work_age_tot_f,280.0
480291506002,sex_work_age_tot_f,465.0
480291506001,sex_work_age_tot_f,377.0
480291511002,sex_work_age_tot_f,331.0
480291105001,sex_work_age_tot_f,685.0
480291210002,sex_work_age_tot_f,294.0
480291210001,sex_work_age_tot_f,151.0
480291211101,sex_work_age_tot_f,749.0
480291215063,sex_work_age_tot_f,542.0
480291315033,sex_work_age_tot_f,353.0
480291315043,sex_work_age_tot_f,836.0
480291315061,sex_work_age_tot_f,399.0
480291315072,sex_work_age_tot_f,373.0
480291316062,sex_work_age_tot_f,1040.0
480291316091,sex_work_age_tot_f,882.0
480291316101,sex_work_age_tot_f,833.0
480291316121,sex_work_age_tot_f,679.0
480291316141,sex_work_age_tot_f,1378.0
480291316152,sex_work_age_tot_f,606.0
480291318011,sex_work_age_tot_f,462.0
480291318022,sex_work_age_tot_f,154.0
480291411012,sex_work_age_tot_f,397.0
480291522022,sex_work_age_tot_f,518.0
480291411022,sex_work_age_tot_f,103.0
480291414031,sex_work_age_tot_f,561.0
480291414042,sex_work_age_tot_f,558.0
480291605013,sex_work_age_tot_f,239.0
480291605023,sex_work_age_tot_f,318.0
480291609012,sex_work_age_tot_f,331.0
480291609022,sex_work_age_tot_f,398.0
480291613031,sex_work_age_tot_f,769.0
480291613042,sex_work_age_tot_f,732.0
480291615032,sex_work_age_tot_f,430.0
480291615042,sex_work_age_tot_f,892.0
480291618021,sex_work_age_tot_f,1907.0
480291619021,sex_work_age_tot_f,303.0
480291620031,sex_work_age_tot_f,840.0
480291620041,sex_work_age_tot_f,345.0
480291713012,sex_work_age_tot_f,612.0
480291716012,sex_work_age_tot_f,370.0
480291716022,sex_work_age_tot_f,261.0
480291719122,sex_work_age_tot_f,706.0
480291719141,sex_work_age_tot_f,445.0
480291719151,sex_work_age_tot_f,547.0
480291719163,sex_work_age_tot_f,1079.0
480291719181,sex_work_age_tot_f,356.0
480291215044,sex_work_age_tot_f,892.0
480291215064,sex_work_age_tot_f,263.0
480291216061,sex_work_age_tot_f,149.0
480291216064,sex_work_age_tot_f,98.0
480291217013,sex_work_age_tot_f,125.0
480291217022,sex_work_age_tot_f,397.0
480291218082,sex_work_age_tot_f,809.0
480291218093,sex_work_age_tot_f,544.0
480291218111,sex_work_age_tot_f,1368.0
480291218122,sex_work_age_tot_f,362.0
480291218131,sex_work_age_tot_f,586.0
480291219041,sex_work_age_tot_f,322.0
480291219052,sex_work_age_tot_f,1316.0
480291219071,sex_work_age_tot_f,495.0
480291211085,sex_work_age_tot_f,696.0
480291211191,sex_work_age_tot_f,277.0
480291211201,sex_work_age_tot_f,821.0
480291207013,sex_work_age_tot_f,477.0
480291215043,sex_work_age_tot_f,736.0
480291503002,sex_work_age_tot_f,503.0
480291418003,sex_work_age_tot_f,761.0
480291508001,sex_work_age_tot_f,421.0
480291712001,sex_work_age_tot_f,342.0
480291712002,sex_work_age_tot_f,334.0
480291512004,sex_work_age_tot_f,229.0
480291904002,sex_work_age_tot_f,1288.0
480291817121,sex_work_age_tot_f,727.0
480291816024,sex_work_age_tot_f,624.0
480291816022,sex_work_age_tot_f,513.0
480291314022,sex_work_age_tot_f,655.0
480291719183,sex_work_age_tot_f,951.0
480291719201,sex_work_age_tot_f,1059.0
480291719212,sex_work_age_tot_f,484.0
480291719231,sex_work_age_tot_f,407.0
480291719234,sex_work_age_tot_f,1996.0
480291719251,sex_work_age_tot_f,521.0
480291719253,sex_work_age_tot_f,1107.0
480291720023,sex_work_age_tot_f,1492.0
480291720041,sex_work_age_tot_f,1276.0
480291720061,sex_work_age_tot_f,1192.0
480291720071,sex_work_age_tot_f,1364.0
480291801011,sex_work_age_tot_f,339.0
480291714011,sex_work_age_tot_f,671.0
480291714022,sex_work_age_tot_f,279.0
480291715012,sex_work_age_tot_f,334.0
480291715023,sex_work_age_tot_f,467.0
480291917011,sex_work_age_tot_f,204.0
480291917022,sex_work_age_tot_f,426.0
480291918043,sex_work_age_tot_f,717.0
480291918111,sex_work_age_tot_f,1260.0
480291918063,sex_work_age_tot_f,1692.0
480291918081,sex_work_age_tot_f,994.0
480291918092,sex_work_age_tot_f,798.0
480291918131,sex_work_age_tot_f,1435.0
480291817252,sex_work_age_tot_f,748.0
480291817263,sex_work_age_tot_f,1162.0
480291817281,sex_work_age_tot_f,2394.0
480291817301,sex_work_age_tot_f,538.0
480291817312,sex_work_age_tot_f,650.0
480291818112,sex_work_age_tot_f,207.0
480291818132,sex_work_age_tot_f,803.0
480291818142,sex_work_age_tot_f,1214.0
480291818161,sex_work_age_tot_f,374.0
480291818172,sex_work_age_tot_f,396.0
480291818183,sex_work_age_tot_f,537.0
480291818201,sex_work_age_tot_f,1531.0
480291818212,sex_work_age_tot_f,1006.0
480291818223,sex_work_age_tot_f,804.0
480291905032,sex_work_age_tot_f,443.0
480291905042,sex_work_age_tot_f,386.0
480291906041,sex_work_age_tot_f,408.0
480291910051,sex_work_age_tot_f,402.0
480291910062,sex_work_age_tot_f,337.0
480291801013,sex_work_age_tot_f,284.0
480291801016,sex_work_age_tot_f,133.0
480291806031,sex_work_age_tot_f,730.0
480291806043,sex_work_age_tot_f,280.0
480291807026,sex_work_age_tot_f,601.0
480291814031,sex_work_age_tot_f,793.0
480291814041,sex_work_age_tot_f,1357.0
480291815044,sex_work_age_tot_f,647.0
480291817154,sex_work_age_tot_f,691.0
480291820022,sex_work_age_tot_f,124.0
480291820031,sex_work_age_tot_f,1039.0
480291821013,sex_work_age_tot_f,854.0
480291821051,sex_work_age_tot_f,820.0
480291910065,sex_work_age_tot_f,243.0
480291912013,sex_work_age_tot_f,84.0
480291918141,sex_work_age_tot_f,843.0
480291918152,sex_work_age_tot_f,733.0
480291918171,sex_work_age_tot_f,2763.0
480291919002,sex_work_age_tot_f,371.0
480291919005,sex_work_age_tot_f,462.0
480291920003,sex_work_age_tot_f,427.0
480291921001,sex_work_age_tot_f,386.0
480291922002,sex_work_age_tot_f,370.0
